Company Name,Model Name,Price,Model Year,Location,Mileage,Engine Type,Engine Capacity,Color,Assembly,Body Type,Transmission Type,Registration Status
Suzuki,Alto,475000,2007,Sindh,105746,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Toyota,Vitz,1660000,2012,Sindh,67000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Land,12000000,2008,Punjab,95000,Petrol,4600,White,Imported,SUV,Automatic,Registered
Toyota,Corolla,1850000,2014,KPK,113000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,480000,2004,Islamabad,98000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Aqua,2575000,2015,Punjab,101300,Petrol,1500,Black,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1190000,2007,Islamabad,300000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Mercedes,Benz,2450000,2004,KPK,144000,Petrol,1800,Silver,Imported,Sedan,Automatic,Registered
Toyota,Vitz,2100000,2015,Sindh,52000,Petrol,1000,Blue,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1900000,2007,KPK,123000,Petrol,1500,Silver,Imported,Sedan,Automatic,Registered
Suzuki,Mehran,980000,2018,Islamabad,51300,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Vitz,1860000,2014,Punjab,100000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,740000,2014,Punjab,62000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1720000,2018,Sindh,31000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Cultus,750000,2010,Sindh,65000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1625000,2019,Punjab,15892,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Land,6200000,2006,Islamabad,170000,Diesel,4200,White,Imported,SUV,Automatic,Registered
Honda,Vezel,3425000,2014,Sindh,90090,Petrol,1500,Green,Imported,Cross Over,Automatic,Registered
Nissan,Sunny,500000,1991,KPK,200000,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Corolla,2630000,2018,Punjab,47000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,650000,2006,Punjab,200000,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Suzuki,Mehran,475000,2011,Islamabad,78000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1825000,2011,Islamabad,91000,Petrol,1600,Black,Local,Sedan,Manual,Registered
Suzuki,Wagon,1400000,2017,Sindh,40000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,415000,2004,Islamabad,167000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,City,1600000,2011,Punjab,143000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,City,1500000,2011,Punjab,109750,Petrol,1300,Red,Local,Sedan,Manual,Registered
Toyota,Corolla,2000000,2011,Islamabad,65000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,1135000,2015,Islamabad,88000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1750000,2019,Punjab,50000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Daihatsu,Move,1345000,2013,Islamabad,82000,Petrol,660,Beige,Imported,Hatchback,Automatic,Registered
Toyota,Vitz,1050000,2005,Sindh,220000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Honda,City,2300000,2016,Punjab,85000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Honda,Civic,2950000,2017,Punjab,53000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,N,1675000,2016,Punjab,50000,Petrol,660,Black,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Swift,1620000,2016,Punjab,46000,Petrol,1300,Maroon,Local,Hatchback,Manual,Registered
Honda,Vezel,6000000,2019,Islamabad,10000,Hybrid,1500,White,Imported,Cross Over,Automatic,Un-Registered
Toyota,Corolla,1080000,2008,Punjab,198000,Petrol,1300,Beige,Local,Sedan,Manual,Registered
Suzuki,Bolan,1065000,2019,Punjab,15289,Petrol,800,White,Local,Van,Manual,Registered
Suzuki,Cultus,800000,2012,Sindh,85000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Daihatsu,Mira,1475000,2015,Sindh,68000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,580000,2013,Punjab,103569,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2425000,2015,Punjab,59000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Honda,City,2395000,2017,Punjab,41000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Honda,City,2100000,2017,Punjab,35000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,Civic,3175000,2017,Sindh,59000,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Suzuki,Khyber,190000,1992,KPK,168000,Petrol,1000,Maroon,Local,Hatchback,Manual,Registered
Toyota,Corolla,2280000,2017,Punjab,62000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Honda,Civic,3600000,2018,Sindh,36000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,Civic,3350000,2017,KPK,25000,Petrol,1800,Red,Local,Sedan,Automatic,Registered
Suzuki,Cultus,1160000,2016,Punjab,90000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,430000,2007,Punjab,168023,Petrol,800,Blue,Local,Hatchback,Manual,Registered
Suzuki,Mehran,800000,2017,Punjab,24976,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,Vezel,3695000,2014,Islamabad,46000,Hybrid,1500,Assembly,Imported,Cross Over,Automatic,Un-Registered
Toyota,Aqua,2300000,2013,Sindh,83000,Hybrid,1500,Black,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1520000,2019,Punjab,4800,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1575000,2019,Sindh,27800,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1050000,2015,Sindh,40000,Petrol,1000,Black,Local,Hatchback,Manual,Registered
Toyota,Corolla,970000,2001,Islamabad,200000,Petrol,1600,White,Local,Sedan,Manual,Registered
BMW,7,2875000,2003,Punjab,132000,Diesel,3000,Silver,Imported,Sedan,Automatic,Registered
FAW,X-PV,1150000,2018,Punjab,54200,Petrol,1000,White,Local,Mini Van,Manual,Un-Registered
Honda,City,1790000,2015,Punjab,82000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,1120000,2001,Kashmir,150000,Diesel,2000,Black,Local,Sedan,Manual,Registered
Suzuki,Mehran,475000,2008,Punjab,80000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,3000000,2017,Punjab,90000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Bolan,1170000,2019,KPK,5000,Petrol,800,White,Local,Van,Manual,Un-Registered
Toyota,Prius,4250000,2016,Punjab,48000,Petrol,1800,White,Imported,Sedan,Automatic,Registered
Suzuki,Mehran,500000,2004,Punjab,76000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,460000,2006,Punjab,65000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,HR-V,3400000,2016,Punjab,74000,Petrol,1500,White,Local,Cross Over,Automatic,Registered
Suzuki,Cultus,1290000,2013,Punjab,50000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Toyota,Passo,2200000,2017,Islamabad,47000,Petrol,1000,Maroon,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,900000,2018,Punjab,24000,Petrol,800,White,Local,Hatchback,Manual,Un-Registered
Toyota,Prado,3300000,2002,Punjab,130000,Petrol,3400,Green,Imported,SUV,Automatic,Registered
Suzuki,Wagon,1545000,2018,Punjab,21500,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Swift,1370000,2015,Sindh,75000,Petrol,1300,Grey,Local,Hatchback,Manual,Registered
Daihatsu,Mira,1375000,2012,Punjab,70000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2875000,2019,Sindh,26000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,Civic,2100000,2013,Punjab,74000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,470000,2006,Punjab,60000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Vitz,1100000,2006,Punjab,84000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Registered
Toyota,Aqua,3100000,2016,Sindh,30000,Petrol,1500,White,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Alto,730000,2009,Punjab,176000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2250000,2015,Punjab,73000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Toyota,Prado,7500000,2007,Balochistan,80000,Petrol,4000,Black,Local,SUV,Automatic,Registered
Toyota,Corolla,1100000,2003,Islamabad,315000,Diesel,2000,White,Local,Sedan,Manual,Registered
Toyota,Corolla,2160000,2016,Punjab,104000,Petrol,1300,White,Local,Sedan,Manual,Registered
Daihatsu,Mira,1300000,2012,Sindh,95000,Petrol,660,Assembly,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1400000,2016,Punjab,96000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1125000,2015,Sindh,56000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Land,23500000,2014,Punjab,70000,Petrol,4600,White,Imported,SUV,Automatic,Registered
Suzuki,Mehran,800000,2017,KPK,42000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Aqua,3100000,2017,Punjab,40000,Petrol,1500,Black,Imported,Hatchback,Automatic,Un-Registered
Honda,Civic,1925000,2013,Punjab,125000,Petrol,1800,Black,Local,Sedan,Manual,Registered
Suzuki,Cultus,560000,2002,Punjab,107000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Honda,Civic,970000,2004,Islamabad,160000,Petrol,1700,Blue,Local,Sedan,Manual,Registered
Suzuki,Mehran,570000,2011,KPK,120000,Petrol,800,Blue,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1380000,2018,Sindh,21000,Petrol,1000,Black,Local,Hatchback,Manual,Registered
Honda,Civic,3400000,2018,Punjab,41000,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Suzuki,Mehran,925000,2018,Punjab,36000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,725000,2016,Islamabad,71810,Petrol,800,Beige,Local,Hatchback,Manual,Registered
Honda,Civic,2250000,2015,Punjab,80000,Petrol,1800,Silver,Local,Sedan,Manual,Registered
Honda,Civic,1325000,2008,Punjab,200000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Toyota,Prado,11100000,2011,Punjab,61511,Petrol,2700,White,Imported,SUV,Automatic,Registered
Toyota,Vitz,1400000,2010,Sindh,72500,Petrol,1000,Grey,Imported,Hatchback,Automatic,Registered
Honda,Accord,1700000,2004,Balochistan,152802,Petrol,2000,Silver,Imported,Sedan,Automatic,Registered
Suzuki,Bolan,565000,2006,Punjab,89000,Petrol,800,Maroon,Local,Mini Van,Manual,Registered
Toyota,Prius,4650000,2016,Punjab,35000,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Honda,City,1985000,2016,Punjab,71000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,850000,2016,Islamabad,53000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,500000,2006,Punjab,85000,Petrol,1000,Maroon,Local,Hatchback,Manual,Registered
Honda,Civic,1100000,2001,KPK,150000,Petrol,1600,Silver,Local,Sedan,Automatic,Registered
Honda,Accord,1100000,1997,Sindh,95000,Petrol,1900,White,Imported,Sedan,Automatic,Registered
Mitsubishi,Pajero,3400000,2003,Islamabad,181798,Petrol,3500,Silver,Imported,SUV,Automatic,Registered
Suzuki,Mehran,960000,2018,Punjab,22000,Petrol,800,Gold,Local,Hatchback,Manual,Registered
Toyota,Corolla,1800000,2011,Kashmir,89000,Petrol,1600,Silver,Local,Sedan,Automatic,Registered
Honda,Life,1200000,2010,Punjab,160000,Petrol,660,Black,Imported,Hatchback,Automatic,Registered
Mercedes,Benz,3350000,2007,Punjab,175000,Petrol,1800,Silver,Imported,Sedan,Automatic,Registered
Daihatsu,Cuore,875000,2011,Punjab,75000,Petrol,800,Gold,Local,Hatchback,Manual,Registered
Daihatsu,Cuore,500000,2008,Punjab,109200,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Potohar,595000,2004,Punjab,145685,Petrol,1000,White,Imported,SUV,Manual,Registered
Suzuki,Mehran,750000,2014,Islamabad,62000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Toyota,Corolla,1130000,2002,Punjab,170000,Petrol,1300,Assembly,Local,Sedan,Manual,Registered
BMW,5,1700000,2003,KPK,175000,Diesel,3000,Silver,Imported,Sedan,Automatic,Registered
Toyota,Corolla,1100000,2005,Kashmir,130000,Petrol,1800,Black,Local,Sedan,Manual,Registered
Toyota,Corolla,2350000,2014,Punjab,90000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Toyota,Corolla,1370000,2009,Punjab,100000,Petrol,1300,Assembly,Local,Sedan,Manual,Registered
Honda,City,1050000,2006,Sindh,185000,Petrol,1300,Assembly,Local,Sedan,Manual,Registered
Suzuki,Mehran,575000,2008,Islamabad,89000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,900000,2017,Islamabad,46200,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,Civic,2250000,2015,Punjab,75800,Petrol,1800,White,Local,Sedan,Manual,Registered
Suzuki,Liana,810000,2009,Punjab,96890,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Honda,City,1900000,2014,Sindh,72000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Honda,City,610000,2003,Sindh,100000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Mark,2650000,2005,Punjab,164700,Petrol,2500,Black,Imported,Sedan,Automatic,Registered
Toyota,Passo,1400000,2011,Sindh,129000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Vitz,1250000,2007,Punjab,65000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,3800000,2019,Islamabad,33000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,City,1540000,2010,Punjab,94000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Land,3200000,1997,Islamabad,255000,Diesel,4200,Beige,Imported,SUV,Automatic,Registered
Honda,City,2725000,2019,Punjab,20000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Suzuki,Wagon,900000,2019,Punjab,85000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1700000,2009,Punjab,120000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Toyota,Passo,1850000,2014,Punjab,20000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Honda,Civic,2450000,2013,Punjab,67000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,Civic,3350000,2017,Punjab,65000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Vitz,1750000,2013,Sindh,28000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
FAW,X-PV,660000,2013,Punjab,150000,Petrol,1000,Unlisted,Local,Mini Van,Manual,Registered
Daihatsu,Mira,1875000,2017,Punjab,37000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Cultus,1625000,2017,KPK,35000,Petrol,1000,Bronze,Local,Hatchback,Manual,Registered
Suzuki,Cultus,650000,2008,Punjab,82000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,600000,2013,Punjab,76500,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,810000,2010,Punjab,193562,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Mehran,320000,1991,Islamabad,120000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Toyota,Corolla,2725000,2017,Punjab,54000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2380000,2017,Punjab,68000,Petrol,1300,White,Local,Sedan,Manual,Registered
Mercedes,Benz,3200000,2007,Punjab,110000,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Suzuki,Cultus,770000,2012,Sindh,100000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Toyota,Corolla,1580000,2012,KPK,207000,Petrol,1300,Assembly,Local,Sedan,Manual,Registered
Honda,Civic,2280000,2013,Punjab,75000,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Toyota,Prius,6500000,2017,Islamabad,15000,Petrol,1800,White,Imported,Sedan,Automatic,Un-Registered
Honda,Civic,1310000,2007,Punjab,158000,Petrol,1800,Silver,Local,Sedan,Manual,Registered
Daihatsu,Mira,1350000,2015,Sindh,57000,Petrol,660,Burgundy,Imported,Hatchback,Automatic,Registered
Honda,City,2180000,2018,Punjab,45000,Petrol,1300,White,Local,Sedan,Manual,Registered
Daihatsu,Boon,1150000,2007,Punjab,75000,Petrol,1000,Red,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1800000,2013,Sindh,102000,Petrol,1600,Blue,Local,Sedan,Automatic,Registered
BMW,3,2300000,2004,Islamabad,230000,Petrol,1600,Grey,Imported,Sedan,Automatic,Registered
Honda,City,1790000,2014,Islamabad,131800,Petrol,1500,White,Local,Sedan,Automatic,Registered
Suzuki,Cultus,680000,2006,Islamabad,70000,Petrol,1000,Maroon,Local,Hatchback,Manual,Registered
Toyota,Aqua,2600000,2016,Sindh,53000,Hybrid,1500,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,200000,1997,Sindh,100000,Petrol,800,Assembly,Local,Hatchback,Manual,Registered
Toyota,Vitz,1430000,2007,KPK,134000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2600000,2018,Punjab,80000,Petrol,1300,White,Imported,Sedan,Automatic,Registered
Suzuki,Mehran,890000,2018,Punjab,13000,Petrol,800,White,Local,Hatchback,Manual,Un-Registered
Suzuki,Jimny,2950000,2013,Sindh,23000,Petrol,1300,White,Imported,SUV,Automatic,Un-Registered
Suzuki,Cultus,530000,2003,KPK,100000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,1528000,2012,Punjab,162531,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,City,2545000,2019,Punjab,14000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Honda,City,1970000,2017,Punjab,100000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Kizashi,2800000,2015,Islamabad,84000,Petrol,2400,White,Local,Sedan,Automatic,Registered
Toyota,Aqua,2425000,2014,Sindh,45000,Hybrid,1500,Black,Imported,Hatchback,Automatic,Registered
Honda,Fit,2450000,2015,Islamabad,80000,Hybrid,1500,Silver,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Mehran,890000,2018,Sindh,29000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Alto,465000,2007,Sindh,100000,Petrol,1000,Navy,Local,Hatchback,Manual,Registered
Toyota,Corolla,2400000,2017,Sindh,47000,Petrol,1300,Grey,Local,Sedan,Automatic,Registered
Suzuki,Cultus,540000,2003,KPK,70000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Aqua,2450000,2014,KPK,130000,Petrol,1500,Silver,Imported,Hatchback,Automatic,Registered
Toyota,Aqua,2450000,2014,Punjab,51000,Petrol,1500,Silver,Imported,Hatchback,Automatic,Registered
Honda,Vezel,4450000,2015,Sindh,39000,Hybrid,1500,Assembly,Imported,Cross Over,Automatic,Un-Registered
Suzuki,Mehran,250000,1998,Punjab,177800,Petrol,800,White,Local,Hatchback,Manual,Registered
Daihatsu,Hijet,1275000,2015,Sindh,120000,Petrol,660,Silver,Imported,Mini Van,Automatic,Un-Registered
Toyota,Corolla,1880000,2014,KPK,99000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,1050000,2004,Kashmir,300000,Diesel,2000,White,Local,Sedan,Manual,Registered
Toyota,Vitz,1300000,2006,KPK,100000,Petrol,1300,Grey,Imported,Hatchback,Automatic,Registered
Suzuki,Cultus,1025000,2013,Punjab,74000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Alto,1300000,2019,Kashmir,9500,Petrol,660,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,3300000,2019,Punjab,44000,Petrol,1600,Silver,Local,Sedan,Automatic,Registered
Suzuki,Cultus,550000,2006,Sindh,123456,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1200000,2010,Punjab,198000,Petrol,1300,White,Local,Sedan,Manual,Registered
Daihatsu,Cuore,690000,2009,Punjab,130000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Surf,1600000,1994,Punjab,182000,Diesel,3000,Grey,Imported,SUV,Automatic,Registered
Mercedes,Benz,1050000,1995,Punjab,198000,Petrol,2300,Black,Imported,Sedan,Automatic,Registered
Toyota,Vitz,1385000,2008,Sindh,71500,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2525000,2017,Sindh,70000,Petrol,1600,Assembly,Local,Sedan,Automatic,Registered
Suzuki,Liana,925000,2010,Sindh,80000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,1350000,2008,Punjab,122000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Toyota,Corolla,2590000,2017,Punjab,60000,Petrol,1300,Grey,Local,Sedan,Automatic,Registered
Honda,City,1325000,2007,Punjab,100000,Petrol,1500,Silver,Local,Sedan,Automatic,Registered
Honda,City,1935000,2013,KPK,85000,Petrol,1500,Silver,Local,Sedan,Automatic,Registered
Suzuki,Mehran,820000,2017,Punjab,23000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Toyota,Corolla,1700000,2019,Punjab,24000,Petrol,1300,White,Imported,Sedan,Automatic,Registered
Hyundai,Santro,750000,2007,Punjab,115000,Petrol,1000,Black,Local,Hatchback,Manual,Registered
Hyundai,Santro,550000,2004,Punjab,113500,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,420000,2007,Sindh,100000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Hiace,4400000,2013,Punjab,130000,Petrol,2700,White,Imported,Van,Automatic,Registered
Suzuki,Mehran,790000,2016,Punjab,50000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Prado,2100000,1997,KPK,150000,Petrol,2700,Silver,Imported,SUV,Automatic,Registered
Toyota,Fortuner,8300000,2018,Punjab,46000,Diesel,2800,White,Local,SUV,Automatic,Registered
Honda,City,2570000,2019,Punjab,20000,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Toyota,Prado,6000000,2008,Punjab,130000,Petrol,2700,Black,Imported,SUV,Automatic,Registered
Suzuki,Alto,1350000,2016,Sindh,19000,Petrol,660,White,Local,Hatchback,Automatic,Registered
Suzuki,Mehran,200000,1995,Sindh,150000,Petrol,800,White,Local,Hatchback,Manual,Registered
Daihatsu,Mira,1430000,2016,Sindh,58000,Petrol,660,Black,Imported,Hatchback,Automatic,Registered
Toyota,Fortuner,8000000,2018,Punjab,27000,Petrol,2700,Black,Local,SUV,Automatic,Registered
Mitsubishi,Ek,1735000,2016,Punjab,21000,Petrol,660,Black,Imported,Hatchback,Automatic,Un-Registered
Toyota,Vitz,1950000,2014,KPK,81000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Toyota,Vitz,1940000,2014,Punjab,81000,Petrol,1000,Black,Imported,Hatchback,Automatic,Registered
